,Id,User,Rating,Date Posted,Negativity_Score,Neutrality_Score,Positivity_Score,Compound_Score,Error,Evaluated_User_Rating
6481,tt6138688_10,g-24437,9/10,10 August 2017,0.035,0.753,0.212,0.9152,6.399999999999999,0.9
6482,tt6138688_11,vuthingoc,10/10,11 August 2017,0.0,0.632,0.368,0.9733,-1.3349999999999973,1.0
6483,tt6138688_12,lshmmsy,9/10,11 August 2017,0.027,0.728,0.245,0.9849,10.272222222222226,0.9
6484,tt6138688_13,zl-97558,9/10,6 August 2017,0.051,0.782,0.167,0.9956,10.866666666666665,0.9
6485,tt6138688_14,huyenrung,10/10,11 August 2017,0.182,0.674,0.143,-0.9912,-99.56,1.0
6486,tt6138688_15,vuthitam,10/10,11 August 2017,0.017,0.747,0.236,0.9477,-2.6150000000000007,1.0
6487,tt6138688_16,Anon1133,8/10,12 August 2017,0.043,0.753,0.203,0.9829,23.931249999999988,0.8
6488,tt6138688_17,tamnhutrannhat,10/10,19 August 2017,0.031,0.711,0.257,0.9756,-1.2199999999999989,1.0
6489,tt6138688_18,tamnhurosaline,10/10,19 August 2017,0.042,0.726,0.232,0.9917,-0.4149999999999987,1.0
6490,tt6138688_19,Sandy_Young,10/10,13 August 2017,0.0,0.656,0.344,0.9883,-0.5850000000000022,1.0
6491,tt6138688_20,yvaine-39842,9/10,13 August 2017,0.0,0.594,0.406,0.994,10.777777777777775,0.9
6492,tt6138688_21,xlihan,10/10,12 August 2017,0.017,0.709,0.274,0.959,-2.0499999999999963,1.0
6493,tt6138688_22,M1racl3sHapp3n,10/10,21 May 2018,0.025,0.685,0.291,0.9747,-1.265000000000005,1.0
6494,tt6138688_23,elise-16973,9/10,14 September 2017,0.0,0.694,0.306,0.9735,9.63888888888889,0.9
6495,tt6138688_24,liuxixi-99003,10/10,22 March 2020,0.244,0.564,0.192,-0.6437,-82.185,1.0
6496,tt6144410_0,nogodnomasters,4/10,23 March 2019,0.073,0.903,0.024,-0.52,-40.00000000000001,0.4
6497,tt6148782_0,mtemelkov,10/10,9 October 2017,0.0,0.935,0.065,0.4974,-25.129999999999995,1.0
6498,tt6148782_1,politic1983,6/10,14 October 2017,0.07,0.782,0.148,0.9963,66.35833333333335,0.6
6499,tt6148782_2,MarcoParzivalRocha,7/10,15 February 2021,0.06,0.816,0.125,0.8969,35.492857142857154,0.7
6500,tt6148782_3,kosmasp,6/10,19 December 2018,0.0,0.828,0.172,0.9746,64.55000000000001,0.6
6501,tt6148782_4,gulihere,8/10,8 May 2019,0.036,0.86,0.104,0.7726,10.78749999999999,0.8
6502,tt6150988_0,bastpwn,10/10,2 September 2018,0.011,0.704,0.285,0.9947,-0.2650000000000041,1.0
6503,tt6152908_0,Leofwine_draca,3/10,22 March 2018,0.12,0.767,0.113,-0.4854,-14.23333333333334,0.3
6504,tt6152908_1,yoggwork,2/10,18 February 2019,0.35,0.545,0.105,-0.6492,-12.300000000000006,0.2
6505,tt6152908_2,paul_haakonsen,7/10,26 April 2017,0.033,0.844,0.123,0.9858,41.842857142857156,0.7
6506,tt6152908_3,sauravjoshi85,4/10,28 September 2020,0.063,0.786,0.151,0.9671,145.88749999999996,0.4
6507,tt6152908_4,TangLong,10/10,24 March 2017,0.088,0.708,0.204,0.9411,-2.9449999999999976,1.0
6508,tt6157600_0,totalovrdose,2/10,9 January 2018,0.124,0.793,0.083,-0.9804,-95.10000000000002,0.2
6509,tt6157600_1,Wizard-8,2/10,14 April 2018,0.075,0.786,0.138,0.9587,389.675,0.2
6510,tt6157600_2,kluseba,5/10,16 April 2018,0.194,0.686,0.12,-0.9942,-99.42,0.5
6511,tt6157626_0,samzzz-69448,6/10,25 December 2017,0.103,0.803,0.095,-0.8889,-90.74166666666666,0.6
6512,tt6157626_1,wongrie,9/10,4 January 2018,0.016,0.887,0.098,0.7707,-1.627777777777771,0.9
6513,tt6157626_2,phanthinga,10/10,22 February 2018,0.035,0.737,0.228,0.9804,-0.9800000000000031,1.0
6514,tt6157626_3,glennmorten,10/10,11 December 2018,0.0,1.0,0.0,0.0,-50.0,1.0
6515,tt6157626_4,lucasmpm-76-370214,7/10,30 July 2019,0.0,0.617,0.383,0.8271,30.50714285714286,0.7
6516,tt6157626_5,yeolit,4/10,24 January 2018,0.03,0.832,0.138,0.9921,149.0125,0.4
6517,tt6157626_6,ibil_xpl,10/10,31 May 2018,0.043,0.821,0.136,0.9093,-4.535,1.0
6518,tt6157626_7,Raven-1969,9/10,4 October 2018,0.115,0.721,0.163,0.8687,3.8166666666666655,0.9
6519,tt6157626_8,syqcs,10/10,6 April 2020,0.067,0.764,0.168,0.6987,-15.064999999999994,1.0
6520,tt6157626_9,mysticaltushar,10/10,2 April 2019,0.0,1.0,0.0,0.0,-50.0,1.0
6521,tt6157626_10,whitetiger8687,10/10,6 February 2018,0.0,0.789,0.211,0.5399,-23.005,1.0
6522,tt6157626_11,TheBigSick,,4 September 2018,0.0,0.85,0.15,0.8934,,
6523,tt6157626_12,lukasz-korczewski-942-147747,4/10,29 August 2019,0.109,0.847,0.043,-0.8409,-80.1125,0.4
6524,tt6157626_13,reidandgenene,7/10,9 February 2019,0.027,0.737,0.236,0.9876,41.97142857142858,0.7
6525,tt6157626_14,athanatou1996,7/10,16 December 2020,0.0,1.0,0.0,0.0,-28.571428571428566,0.7
6526,tt6157626_15,amelieliuxin,8/10,29 April 2018,0.095,0.737,0.168,0.9846,24.03749999999999,0.8
6527,tt6157626_16,raphaelridwan-48692,1/10,13 July 2018,0.205,0.795,0.0,-0.8765,-38.24999999999998,0.1
6528,tt6157626_17,kelvtee,10/10,14 November 2020,0.0,0.619,0.381,0.5719,-21.40500000000001,1.0
6529,tt6157626_18,mailtaskservice,8/10,22 September 2020,0.154,0.66,0.186,0.1553,-27.793750000000006,0.8
6530,tt6157626_19,z-59713,8/10,27 March 2020,0.12,0.705,0.175,0.9718,23.237499999999994,0.8
6531,tt6157626_20,kluseba,6/10,20 March 2020,0.077,0.808,0.115,0.8176,51.46666666666668,0.6
6532,tt6157626_21,kirbylee70-599-526179,8/10,17 December 2019,0.029,0.839,0.132,0.9944,24.64999999999999,0.8
6533,tt6157626_22,yoggwork,7/10,18 February 2019,0.052,0.819,0.129,0.5563,11.164285714285722,0.7
6534,tt6157626_23,bohrsmodel,5/10,23 December 2018,0.123,0.78,0.097,-0.1263,-12.629999999999997,0.5
6535,tt6157626_24,paul_haakonsen,6/10,25 July 2020,0.021,0.832,0.147,0.978,64.83333333333334,0.6
6536,tt6167014_0,wittsss,9/10,16 April 2017,0.1,0.79,0.11,0.503,-16.499999999999996,0.9
6537,tt6167014_1,yaoxiaoming,9/10,28 October 2016,0.137,0.753,0.11,-0.8666,-92.58888888888889,0.9
6538,tt6167014_2,yoggwork,8/10,18 February 2019,0.092,0.751,0.157,0.2263,-23.35625000000001,0.8
6539,tt6167014_3,otto-hu,9/10,11 April 2017,0.123,0.685,0.192,0.9135,6.305555555555552,0.9
6540,tt6167014_4,jackson_ro,8/10,24 September 2018,0.081,0.741,0.178,0.9407,21.29375,0.8
6541,tt6167014_5,holtom5,4/10,20 August 2018,0.128,0.756,0.116,-0.823,-77.875,0.4
6542,tt6170484_0,moviexclusive,5/10,16 February 2018,0.089,0.813,0.098,0.9214,92.14,0.5
6543,tt6170484_1,paul_haakonsen,6/10,16 June 2020,0.023,0.807,0.17,0.9914,65.95,0.6
6544,tt6170484_2,paulclaassen,5/10,4 January 2019,0.023,0.778,0.199,0.9622,96.22000000000001,0.5
6545,tt6170484_3,Takethispunch,5/10,14 May 2018,0.221,0.705,0.075,-0.7805,-78.05,0.5
6546,tt6170484_4,fogofogarty,10/10,26 March 2021,0.117,0.616,0.268,0.8629,-6.855,1.0
6547,tt6170484_5,roseglowing,,9 October 2020,0.0,0.891,0.109,0.4215,,
6548,tt6170484_6,yoggwork,4/10,19 February 2019,0.097,0.882,0.021,-0.5817,-47.712500000000006,0.4
6549,tt6177592_0,qq-94970,10/10,21 July 2020,0.133,0.828,0.039,-0.9098,-95.49000000000001,1.0
6550,tt6177592_1,shide_85,4/10,9 November 2016,0.073,0.793,0.134,0.971,146.375,0.4
6551,tt6177592_2,Venge,1/10,27 December 2018,0.203,0.664,0.133,-0.6744,62.79999999999999,0.1
6552,tt6183334_0,paul_haakonsen,,7 June 2017,0.099,0.762,0.138,0.9497,,
6553,tt6183380_0,fjkxb,1/10,19 February 2019,0.511,0.402,0.086,-0.9579,-78.94999999999999,0.1
6554,tt6183384_0,slideshowp2,1/10,6 January 2020,0.075,0.883,0.042,-0.5267,136.65,0.1
6555,tt6186248_0,TheBigSick,,19 February 2018,0.081,0.739,0.18,0.7601,,
6556,tt6223976_0,ss-92833,6/10,7 February 2019,0.0,1.0,0.0,0.0,-16.666666666666664,0.6
6557,tt6242504_0,samzzz-69448,7/10,13 August 2017,0.06,0.823,0.117,0.9758,41.12857142857143,0.7
6558,tt6244730_0,westsideschl,4/10,7 August 2018,0.079,0.806,0.115,0.6124,101.54999999999998,0.4
6559,tt6244730_1,stephensmark-58650,10/10,7 October 2020,0.261,0.57,0.168,-0.6031,-80.155,1.0
6560,tt6264928_0,lifelinespublishing,5/10,5 October 2019,0.108,0.826,0.066,-0.748,-74.8,0.5
6561,tt6264928_1,paul_haakonsen,5/10,22 August 2020,0.061,0.8,0.138,0.9472,94.72,0.5
6562,tt6286730_0,Leofwine_draca,2/10,11 December 2016,0.1,0.794,0.107,0.128,182.0,0.2
6563,tt6288650_0,rosiejackson-61661,6/10,13 April 2018,0.039,0.707,0.254,0.9927,66.05833333333335,0.6
6564,tt6288650_1,novyl-493-386937,8/10,25 July 2018,0.076,0.657,0.267,0.9912,24.45,0.8
6565,tt6288650_2,lanjie731,6/10,12 August 2017,0.057,0.697,0.246,0.9277,60.64166666666667,0.6
6566,tt6288650_3,changawai,5/10,6 April 2018,0.141,0.746,0.114,-0.6531,-65.31,0.5
6567,tt6288650_4,mitjasajn,8/10,17 November 2018,0.058,0.816,0.126,0.3802,-13.737500000000013,0.8
6568,tt6288650_5,niehow,7/10,30 March 2018,0.022,0.882,0.096,0.8545,32.46428571428572,0.7
6569,tt6288650_6,Wizard-8,4/10,27 October 2018,0.057,0.76,0.183,0.9881,148.5125,0.4
6570,tt6288650_7,d_of_ross,3/10,3 January 2019,0.073,0.559,0.368,0.9041,217.35000000000002,0.3
6571,tt6288650_8,RavenousFallen,10/10,24 November 2019,0.0,0.618,0.382,0.9509,-2.455000000000007,1.0
6572,tt6288650_9,sauravjoshi85,5/10,11 April 2019,0.052,0.854,0.095,0.5719,57.18999999999998,0.5
6573,tt6288650_10,yisiyun212,1/10,12 April 2018,0.2,0.8,0.0,-0.5423,128.84999999999997,0.1
6574,tt6288650_11,elgob220,1/10,25 May 2018,0.041,0.732,0.227,0.8225,811.2499999999999,0.1
6575,tt6303872_0,browniestyle-93661,10/10,4 May 2017,0.014,0.882,0.104,0.9254,-3.73,1.0
6576,tt6303872_1,gaw-76868,10/10,26 April 2018,0.023,0.863,0.114,0.9358,-3.2100000000000017,1.0
6577,tt6303872_2,JustCuriosity,7/10,11 March 2017,0.047,0.805,0.148,0.9386,38.47142857142859,0.7
6578,tt6303872_3,MikeyB1793,8/10,19 August 2020,0.034,0.868,0.098,0.7845,11.531249999999993,0.8
6579,tt6303872_4,pyrocitor,8/10,21 October 2017,0.051,0.854,0.095,0.989,24.312499999999986,0.8
6580,tt6303872_5,eltodesukane,1/10,23 March 2019,0.171,0.829,0.0,-0.4754,162.29999999999995,0.1
6581,tt6389310_0,droche-49966,9/10,30 October 2018,0.084,0.521,0.395,0.8532,2.955555555555551,0.9
6582,tt6389316_0,kkurbanov,8/10,12 June 2018,0.042,0.785,0.173,0.99,24.374999999999993,0.8
6583,tt6389316_1,travisliu,8/10,25 May 2018,0.051,0.728,0.221,0.8156,13.474999999999987,0.8
6584,tt6389316_2,xenontetroxide,8/10,16 April 2018,0.074,0.767,0.158,0.9938,24.612499999999997,0.8
6585,tt6389316_3,yoggwork,8/10,18 February 2019,0.07,0.841,0.089,0.296,-19.000000000000004,0.8
6586,tt6389316_4,Top_Dawg_Critic,5/10,22 March 2020,0.112,0.803,0.085,-0.5803,-58.03,0.5
6587,tt6389316_5,rick_7,,9 October 2017,0.1,0.711,0.189,0.9801,,
6588,tt6389316_6,redrobin62-321-207311,8/10,1 May 2020,0.05,0.807,0.144,0.9313,20.706249999999997,0.8
6589,tt6389316_7,willians_franco,6/10,8 July 2019,0.124,0.752,0.124,-0.0154,-17.949999999999992,0.6
6590,tt6389316_8,TheBigSick,,10 April 2018,0.054,0.887,0.058,0.0516,,
6591,tt6389316_9,yykjugtj,7/10,7 February 2019,0.069,0.931,0.0,-0.4497,-60.692857142857136,0.7
6592,tt6389316_10,britomjulia,10/10,14 January 2021,0.089,0.911,0.0,-0.1419,-57.095000000000006,1.0
6593,tt6413312_0,morganseer,6/10,6 May 2017,0.049,0.744,0.207,0.9599,63.32500000000001,0.6
6594,tt6413312_1,mg23,10/10,2 June 2018,0.051,0.589,0.36,0.9287,-3.564999999999996,1.0
6595,tt6413312_2,dealchic,8/10,24 April 2020,0.07,0.825,0.105,0.2732,-20.424999999999997,0.8
6596,tt6416842_0,ClariSays,2/10,24 December 2020,0.157,0.766,0.077,-0.9037,-75.92499999999998,0.2
6597,tt6421362_0,kentpalola,10/10,6 May 2021,0.0,0.694,0.306,0.8655,-6.725000000000003,1.0
6598,tt6421362_1,o-89487,1/10,24 March 2017,0.066,0.811,0.122,0.7345,767.25,0.1
6599,tt6421362_2,opinionatedlawyer,10/10,28 February 2019,0.254,0.719,0.027,-0.9497,-97.485,1.0
6600,tt6447400_0,kluseba,6/10,16 September 2018,0.119,0.745,0.136,0.8281,52.341666666666676,0.6
6601,tt6448192_0,xieyinan_eh,8/10,17 April 2018,0.047,0.769,0.184,0.982,23.874999999999993,0.8
6602,tt6448192_1,lasttimeisaw,6/10,28 April 2020,0.036,0.94,0.024,-0.1779,-31.491666666666664,0.6
6603,tt6448192_2,yoggwork,6/10,18 February 2019,0.077,0.888,0.035,-0.3536,-46.13333333333333,0.6
6604,tt6448978_0,paulclaassen,6/10,22 September 2018,0.076,0.74,0.184,0.9341,61.175000000000004,0.6
6605,tt6449296_0,emilysmommy19,10/10,13 March 2018,0.045,0.775,0.179,0.9096,-4.520000000000001,1.0
6606,tt6450660_0,kohle-69615,1/10,12 February 2017,0.055,0.945,0.0,-0.5727,113.64999999999998,0.1
6607,tt6451304_0,corianderson,7/10,12 November 2017,0.021,0.861,0.118,0.8201,30.00714285714287,0.7
6608,tt6451304_1,mobilemailer,9/10,18 February 2017,0.087,0.785,0.129,0.7713,-1.5944444444444414,0.9
6609,tt6451304_2,alisonc-1,7/10,17 July 2017,0.063,0.853,0.084,0.4896,6.40000000000001,0.7
6610,tt6451304_3,ferguson-6,6/10,25 January 2018,0.088,0.793,0.119,0.84,53.333333333333336,0.6
6611,tt6451304_4,kosmasp,7/10,24 January 2018,0.06,0.859,0.081,0.4194,1.385714285714292,0.7
6612,tt6451304_5,rbellach,7/10,11 February 2018,0.038,0.73,0.232,0.9638,40.27142857142858,0.7
6613,tt6451304_6,Morten_5,6/10,18 November 2017,0.063,0.678,0.259,0.9463,62.19166666666667,0.6
6614,tt6451304_7,jackson_ro,5/10,22 October 2018,0.042,0.814,0.144,0.8807,88.07000000000001,0.5
6615,tt6451304_8,fastcleaning,4/10,7 October 2017,0.15,0.708,0.141,0.2023,50.28749999999999,0.4
6616,tt6451304_9,breadandhammers,,7 September 2020,0.0,0.791,0.209,0.8176,,
6617,tt6451304_10,nemesbarna,4/10,2 December 2017,0.107,0.701,0.191,0.9702,146.27499999999998,0.4
6618,tt6451304_11,zelena33,2/10,12 February 2018,0.096,0.84,0.064,-0.5423,14.424999999999994,0.2
6619,tt6461514_0,eldenwang,7/10,7 February 2017,0.059,0.781,0.16,0.9043,36.02142857142859,0.7
6620,tt6461514_1,chizdamasii,10/10,20 February 2017,0.021,0.721,0.258,0.9863,-0.6850000000000023,1.0
6621,tt6461514_2,patrick8828,8/10,11 April 2017,0.052,0.794,0.154,0.984,23.999999999999993,0.8
6622,tt6461514_3,Zensha,8/10,23 September 2017,0.072,0.684,0.243,0.9833,23.956249999999983,0.8
6623,tt6461514_4,o-00096,7/10,20 October 2019,0.087,0.805,0.108,0.3071,-6.635714285714285,0.7
6624,tt6461514_5,KADC,8/10,29 September 2019,0.03,0.781,0.189,0.9697,23.106249999999996,0.8
6625,tt6461514_6,yoggwork,5/10,18 February 2019,0.171,0.791,0.038,-0.7059,-70.59,0.5
6626,tt6464252_0,paul_haakonsen,5/10,31 August 2017,0.065,0.853,0.082,0.755,75.49999999999999,0.5
6627,tt6464252_1,kamalbeeee,8/10,14 January 2021,0.181,0.763,0.056,-0.7357,-83.48125,0.8
6628,tt6466464_0,moviexclusive,5/10,14 February 2018,0.086,0.754,0.16,0.9981,99.81,0.5
6629,tt6466464_1,ron_capuccino,3/10,3 April 2018,0.135,0.694,0.171,0.5815,163.58333333333337,0.3
6630,tt6466464_2,beki-08679,10/10,23 February 2018,0.0,0.675,0.325,0.987,-0.649999999999995,1.0
6631,tt6466464_3,e-70733,4/10,15 March 2018,0.073,0.899,0.027,-0.4939,-36.737500000000004,0.4
6632,tt6466464_4,dishlady69,9/10,18 February 2018,0.0,0.843,0.157,0.9029,5.716666666666666,0.9
6633,tt6466464_5,blue-52550,1/10,22 July 2018,0.098,0.669,0.233,0.4646,632.3,0.1
6634,tt6466464_6,bernardgoh,6/10,12 June 2020,0.0,0.793,0.207,0.9149,59.57500000000001,0.6
6635,tt6466464_7,futuretype,7/10,13 February 2019,0.152,0.697,0.151,-0.0258,-30.41428571428571,0.7
6636,tt6466464_8,a-81208-98762,10/10,21 February 2018,0.0,0.594,0.406,0.836,-8.200000000000006,1.0
6637,tt6466464_9,jerrymaru,4/10,30 August 2018,0.053,0.947,0.0,-0.1603,4.962499999999995,0.4
6638,tt6466464_10,Wisesoldierthe6,8/10,1 December 2019,0.022,0.823,0.155,0.8074,12.962499999999988,0.8
6639,tt6466464_11,mrmadtw,9/10,18 March 2018,0.091,0.694,0.215,0.5256,-15.244444444444454,0.9
6640,tt6466464_12,thefrightofrealtears,7/10,1 August 2018,0.116,0.682,0.202,0.9864,41.8857142857143,0.7
6641,tt6466464_13,kirbylee70-599-526179,8/10,31 May 2018,0.029,0.808,0.163,0.9986,24.912500000000005,0.8
6642,tt6466464_14,silvermistvio,10/10,19 March 2018,0.086,0.739,0.175,0.9992,-0.039999999999995595,1.0
6643,tt6467214_0,mukundkul,10/10,6 May 2019,0.0,0.302,0.698,0.9712,-1.4399999999999968,1.0
6644,tt6475918_0,BandSAboutMovies,3/10,14 March 2020,0.011,0.857,0.132,0.9413,223.55,0.3
6645,tt6513338_0,moviexclusive,5/10,30 June 2017,0.065,0.812,0.123,0.9949,99.49,0.5
6646,tt6513338_1,trolliyama,,4 October 2020,0.139,0.743,0.118,-0.2292,,
6647,tt6513338_2,Movie-Misfit,6/10,10 December 2019,0.154,0.654,0.192,0.9838,65.31666666666668,0.6
6648,tt6513406_0,yupman,10/10,15 November 2017,0.022,0.67,0.308,0.9797,-1.0149999999999992,1.0
6649,tt6513406_1,gorg-basil,10/10,20 May 2018,0.021,0.718,0.261,0.9879,-0.605,1.0
6650,tt6513406_2,robertbeech,10/10,15 May 2018,0.033,0.864,0.103,0.7,-15.000000000000002,1.0
6651,tt6513406_3,paul_haakonsen,7/10,31 August 2020,0.0,0.8,0.2,0.9952,42.51428571428573,0.7
6652,tt6513406_4,mostafaabdalraheem,10/10,28 August 2017,0.035,0.601,0.364,0.995,-0.24999999999999467,1.0
6653,tt6513406_5,phanthinga,8/10,9 December 2017,0.081,0.777,0.141,0.6766,4.7875,0.8
6654,tt6513406_6,xtreme47,10/10,28 November 2017,0.0,0.637,0.363,0.9747,-1.265000000000005,1.0
6655,tt6513406_7,baekms,9/10,4 February 2018,0.0,0.651,0.349,0.9699,9.438888888888886,0.9
6656,tt6513406_8,cbensonoz,10/10,14 June 2018,0.0,0.741,0.259,0.8268,-8.66,1.0
6657,tt6513406_9,kermits_lovechild,7/10,9 September 2020,0.0,0.724,0.276,0.9064,36.171428571428585,0.7
6658,tt6513406_10,extreme_weasel,9/10,1 March 2019,0.0,0.704,0.296,0.9919,10.661111111111108,0.9
6659,tt6513406_11,Leofwine_draca,4/10,2 June 2018,0.084,0.815,0.101,0.5499,93.7375,0.4
6660,tt6513406_12,payinglee,10/10,7 August 2018,0.027,0.79,0.183,0.8962,-5.190000000000006,1.0
6661,tt6513406_13,daisukereds,6/10,1 April 2021,0.054,0.753,0.193,0.989,65.75,0.6
6662,tt6513406_14,sarahcarter-57143,10/10,21 May 2018,0.146,0.661,0.193,0.5423,-22.884999999999998,1.0
6663,tt6513406_15,kevinl-23765,10/10,23 November 2019,0.06,0.793,0.146,0.7612,-11.939999999999994,1.0
6664,tt6513406_16,boyke-195-449074,1/10,23 November 2017,0.172,0.79,0.038,-0.8079,-3.9499999999999815,0.1
6665,tt6513656_0,Navzar,3/10,15 June 2018,0.117,0.745,0.138,0.5811,163.51666666666665,0.3
6666,tt6513656_1,zathan-32848,1/10,14 June 2018,0.198,0.741,0.06,-0.9312,-65.60000000000001,0.1
6667,tt6513656_2,poetryinmotionpictures,,20 June 2018,0.166,0.733,0.101,-0.997,,
6668,tt6513656_3,chainshotuk,1/10,15 June 2018,0.099,0.744,0.157,0.6461,723.0500000000001,0.1
6669,tt6513656_4,dediwidiarso,1/10,15 June 2018,0.123,0.858,0.019,-0.8481,-24.049999999999986,0.1
6670,tt6513656_5,JazonZaztrow,3/10,15 June 2018,0.17,0.785,0.045,-0.7787,-63.11666666666665,0.3
6671,tt6513656_6,raidenspirit,1/10,15 June 2018,0.206,0.685,0.109,-0.966,-82.99999999999999,0.1
6672,tt6513656_7,neil-swift-23453,2/10,15 June 2018,0.033,0.874,0.093,0.4554,263.85,0.2
6673,tt6513656_8,matin1865,1/10,15 June 2018,0.0,0.892,0.108,0.3182,559.1,0.1
6674,tt6513656_9,prakash-chaudhary,1/10,16 June 2018,0.127,0.724,0.149,0.128,464.00000000000006,0.1
6675,tt6513656_10,babulchoudhary-76090,2/10,21 July 2018,0.091,0.785,0.124,0.4767,269.175,0.2
6676,tt6513656_11,Top_Dawg_Critic,6/10,27 June 2018,0.017,0.755,0.227,0.9687,64.05833333333335,0.6
6677,tt6513656_12,ma-cortes,3/10,7 September 2019,0.115,0.756,0.129,0.4171,136.18333333333334,0.3
6678,tt6513656_13,stefan-526-296130,6/10,13 July 2018,0.02,0.781,0.199,0.9368,61.4,0.6
6679,tt6513656_14,chimakjmp,1/10,16 June 2018,0.133,0.782,0.085,-0.9131,-56.55000000000001,0.1
6680,tt6513656_15,stevenavelastegui,,16 June 2018,0.099,0.818,0.084,-0.3839,,
6681,tt6513656_16,hammadrizvi,1/10,16 June 2018,0.0,0.957,0.043,0.1779,488.95,0.1
6682,tt6513656_17,mette_rytter,5/10,6 July 2018,0.0,0.878,0.122,0.4926,49.25999999999999,0.5
6683,tt6513656_18,curiousmolar,,15 June 2018,0.348,0.652,0.0,-0.5859,,
6684,tt6513656_19,confidential-67897,1/10,15 June 2018,0.134,0.866,0.0,-0.7269,36.55,0.1
6685,tt6513656_20,deannie-98983,8/10,2 March 2019,0.143,0.604,0.253,0.8745,17.156249999999996,0.8
6686,tt6513656_21,htony,6/10,1 July 2018,0.0,0.957,0.043,0.25,4.1666666666666705,0.6
6687,tt6513656_22,celsoarodrigues,1/10,15 June 2018,0.153,0.582,0.266,0.5676,683.8,0.1
6688,tt6513656_23,dustinphillips32,6/10,2 July 2018,0.048,0.506,0.446,0.9246,60.38333333333333,0.6
6689,tt6513656_24,NightmareOnElmStreetFan,1/10,4 November 2019,0.271,0.676,0.053,-0.9991,-99.55,0.1
6690,tt6518634_0,Uriah43,6/10,15 June 2019,0.058,0.811,0.131,0.9522,62.68333333333334,0.6
6691,tt6518634_1,futuretype,6/10,3 April 2018,0.059,0.846,0.095,0.8072,50.6,0.6
6692,tt6547728_0,xuexizhongwen,5/10,28 April 2020,0.079,0.795,0.126,0.2732,27.32000000000001,0.5
6693,tt6576482_0,kinnchan,9/10,30 September 2018,0.271,0.729,0.0,-0.6908,-82.82222222222224,0.9
6694,tt6576482_1,xingyejun21,7/10,16 March 2021,0.0,1.0,0.0,0.0,-28.571428571428566,0.7
6695,tt6604536_0,euroasiangenetic,10/10,12 March 2018,0.108,0.715,0.177,0.9787,-1.0650000000000048,1.0
6696,tt6604536_1,oandark,10/10,11 June 2020,0.228,0.628,0.144,-0.8373,-91.865,1.0
6697,tt6604536_2,euroasiangenetic,10/10,11 March 2018,0.101,0.733,0.166,0.9731,-1.3449999999999962,1.0
6698,tt6622024_0,shaohuan-91762,6/10,16 November 2020,0.091,0.764,0.145,0.5719,30.99166666666666,0.6
6699,tt6628322_0,Wizard-8,4/10,15 September 2019,0.063,0.778,0.158,0.9804,147.54999999999998,0.4
6700,tt6628322_1,malavia-94356,1/10,16 August 2019,0.074,0.748,0.177,0.8805,840.25,0.1
6701,tt6628322_2,Silhouette10,1/10,12 September 2019,0.095,0.68,0.225,0.9794,889.7,0.1
6702,tt6628322_3,sham-peter,3/10,14 September 2019,0.106,0.81,0.084,-0.1759,37.350000000000016,0.3
6703,tt6628322_4,kmsmith-61353,2/10,9 August 2019,0.085,0.803,0.112,0.2639,215.975,0.2
6704,tt6628322_5,wowotoe,1/10,17 September 2019,0.185,0.728,0.087,-0.8974,-48.699999999999996,0.1
6705,tt6628322_6,Nemesis42,5/10,16 September 2019,0.018,0.806,0.175,0.9446,94.46,0.5
6706,tt6628322_7,paul_haakonsen,6/10,16 September 2019,0.017,0.814,0.169,0.9945,66.20833333333334,0.6
6707,tt6628322_8,bamboohat,1/10,13 August 2019,0.231,0.672,0.097,-0.4222,188.89999999999998,0.1
6708,tt6628322_9,SnigBhaumik,7/10,16 September 2019,0.095,0.675,0.231,0.9238,37.414285714285725,0.7
6709,tt6628322_10,clarkmick33,3/10,28 September 2019,0.029,0.752,0.219,0.9811,230.18333333333337,0.3
6710,tt6628322_11,davidavrami,5/10,16 September 2019,0.095,0.772,0.132,0.8247,82.47,0.5
6711,tt6628322_12,MikeZS,6/10,1 September 2019,0.0,0.811,0.189,0.4215,18.45833333333334,0.6
6712,tt6628322_13,hawaiialin,3/10,7 October 2019,0.489,0.511,0.0,-0.7717,-61.95,0.3
6713,tt6628322_14,yoggwork,1/10,30 August 2019,0.071,0.828,0.101,0.4588,629.4000000000001,0.1
6714,tt6628322_15,rylo-290-242018,2/10,27 September 2019,0.0,0.843,0.157,0.6617,315.42499999999995,0.2
6715,tt6628322_16,Leofwine_draca,4/10,20 September 2019,0.152,0.738,0.11,-0.8696,-83.7,0.4
6716,tt6628322_17,pennyelenabooks,4/10,17 September 2019,0.071,0.829,0.1,0.3462,68.27499999999999,0.4
6717,tt6628322_18,hendrali55,1/10,17 September 2019,0.295,0.581,0.124,-0.9456,-72.8,0.1
